,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T15:17:00.000Z,3460.7459363839193,18734963444.252987,-7.6322,0.10087818,0.75597707,11.34555309,-1.89391843,11.29796022,12.30645633,416055091764.35925,17.4436,416055091764.36,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
2,825,Tether USDt,USDT,tether,91782,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T15:17:00.000Z,1.0002567803023659,68660776489.76925,-9.1785,-0.00137995,-0.01785908,0.00676686,0.09150147,-0.00725644,-0.05272457,113253628974.14784,4.7483,117102224407.09,,2024-07-17T15:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 16:20:18.224871
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582059.17347756,147582059.17347756,False,,4,,,,2024-07-17T15:17:00.000Z,576.2024588092353,1836679916.8200433,-11.0803,0.10936102,0.59499831,10.19396159,-4.20113195,-0.12980696,4.01018171,85037145371.88783,3.5653,85037145371.89,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464174881.0481372,580286398.3248223,True,,5,,,,2024-07-17T15:17:00.000Z,159.89969489389273,2583773997.3951516,-10.2526,-0.44203118,1.61588538,13.61217148,11.69686413,-7.34080103,13.81792041,74221421857.00609,3.1118,92787618043.21,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T15:18:00.000Z,0.6092236784401461,3591544243.823202,22.8716,0.31794712,4.4284791,40.80814297,17.62442924,16.8767921,20.92260677,33997934190.342148,1.4254,60922367844.01,,2024-07-17T15:18:00.000Z,,,,,,2024-07-17 16:20:18.224871
6,3408,USDC,USDC,usd-coin,21021,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33877356781.15165,33877356781.15165,False,,7,,,,2024-07-17T15:17:00.000Z,1.0000167408821916,7120769739.414601,-10.9621,0.00046755,0.00270563,0.01706796,-0.00103114,0.00969847,-0.00566741,33877923917.990486,1.4202,33877923917.99,,2024-07-17T15:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 16:20:18.224871
7,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512034163.4003854,5109107372.8133745,True,,8,3414166606.0,24855278546.750916,,2024-07-17T15:17:00.000Z,7.280042661969295,248614176.4011656,-15.4102,0.35152744,-1.09619005,0.34134766,-7.34433991,13.43925094,16.48600788,18287715877.879154,0.7667,37194519638.66,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
8,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145153816383.70523,145153816383.70523,True,,9,,,,2024-07-17T15:18:00.000Z,0.12467137928041813,802158713.7582626,-24.5057,-0.08798899,0.46514494,14.45830523,-6.38328811,-18.07855605,-17.51039718,18096526496.373085,0.7587,18096526496.37,,2024-07-17T15:18:00.000Z,,,,,,2024-07-17 16:20:18.224871
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35886921794.06,37048613783.371,False,,10,,,,2024-07-17T15:17:00.000Z,0.45005459378248813,411832063.18495935,-17.1907,-0.7056747,0.64764773,17.61433031,11.40796253,-6.19814674,-2.10756806,16151074010.129593,0.6772,20252456720.21,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87105920035.9761,87106009833.12756,True,,11,71659659264.0,9638531919.808712,,2024-07-17T15:17:00.000Z,0.13450429458922736,306746198.3550468,-32.0188,-0.04965804,0.48233159,2.8633816,14.74901187,9.08499949,22.9237561,11716120328.984612,0.4912,11716132407.09,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
11,5994,Shiba Inu,SHIB,shiba-inu,846,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270743113993.8,589519212467867.4,False,,12,,,,2024-07-17T15:17:00.000Z,1.9124521551827725e-05,471141609.2929347,-36.9267,-0.46525982,-0.76490592,16.68748407,-2.61770405,-21.96867199,-15.98361149,11269521026.545113,0.4725,11274272884.06,,2024-07-17T15:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-17 16:20:18.224871
12,5805,Avalanche,AVAX,avalanche,752,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394688255.21576583,444034625.21576583,False,,13,,,,2024-07-17T15:17:00.000Z,28.292107069128008,441132184.0682031,2.5185,0.46340738,1.0625252,8.13237743,-0.45800856,-24.18463482,-20.03528506,11166562375.491768,0.4682,20250039392.54,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
13,6636,Polkadot,DOT,polkadot-new,793,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1469841794.4250739,9498523451.33294,,2024-07-17T15:17:00.000Z,6.462276067641872,192281327.38813415,-16.8289,-0.35931434,0.15839193,6.01990803,4.50849827,-9.23870765,-4.66992026,9292452045.91393,0.3896,9292452045.91,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
14,1975,Chainlink,LINK,chainlink,1817,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-17T15:17:00.000Z,14.293311666398708,332407876.78691036,-17.0064,-0.44317668,-0.49493587,11.7082982,-0.64631662,-12.70179604,4.99250134,8691762402.009525,0.3644,14293311666.4,,2024-07-17T15:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-17 16:20:18.224871
15,1831,Bitcoin Cash,BCH,bitcoin-cash,904,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19734071.875,19734071.875,False,,16,,,,2024-07-17T15:17:00.000Z,380.5765958677413,351273976.1365582,-5.9502,0.07588477,-1.65954839,13.08580826,-9.07742678,-20.10625446,-21.7524658,7510325896.796834,0.3149,7992108513.22,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1102750969.0,1200876686.0,False,,17,,,,2024-07-17T15:18:00.000Z,6.154498142906363,395792431.5707131,-22.7143,0.03097331,-0.97231591,32.45504929,17.80738957,-22.15538018,5.84229479,6786878790.798693,0.2845,7390793333.85,,2024-07-17T15:18:00.000Z,,,,,,2024-07-17 16:20:18.224871
17,3890,Polygon,MATIC,polygon,1417,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9897683258.619154,10000000000.0,False,,18,,,,2024-07-17T15:17:00.000Z,0.5573213717285472,253543579.43407488,-13.8216,0.68260673,2.41699091,9.91914552,-6.77562758,-21.91953301,-19.15239841,5516190410.6283045,0.2312,5573213717.29,,2024-07-17T15:17:00.000Z,,,,,,2024-07-17 16:20:18.224871
18,2,Litecoin,LTC,litecoin,1209,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74760299.8575049,84000000.0,False,,19,,,,2024-07-17T15:18:00.000Z,72.73833672140607,308268083.0424511,-23.4261,-0.2760569,-1.30068825,9.1931314,-5.83323986,-13.26030606,-11.3846521,5437939864.428478,0.228,6110020284.6,,2024-07-17T15:18:00.000Z,,,,,,2024-07-17 16:20:18.224871
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969189.9,985239504.0,False,,20,,,,2024-07-17T15:17:00.000Z,5.848518481844639,838306.13215839,38.9699,0.18320725,0.71568105,0.82641107,2.00567362,-0.76725491,-0.00410323,5415547920.748858,0.2271,5762191448.19,,2024-07-17T15:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 16:20:18.224871
0,1,Bitcoin,BTC,bitcoin,11606,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19726950.0,19726950.0,False,,1,,,,2024-07-17T15:36:00.000Z,65294.53826822017,36357853168.66528,-12.7224,0.14870022,1.27014571,12.88178118,-0.1229815,-2.33762288,2.36247719,1288062091690.2659,53.9418,1371185303632.62,,2024-07-17T15:36:00.000Z,,,,,,2024-07-17 16:37:19.547673
1,1027,Ethereum,ETH,ethereum,9145,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T15:35:00.000Z,3463.9071131934643,18503643054.030506,-9.8439,0.02007559,0.22546624,11.30973326,-1.01453271,11.36322951,13.05907356,416435132290.81085,17.4396,416435132290.81,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
2,825,Tether USDt,USDT,tether,91783,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T15:35:00.000Z,1.0003572772157352,68037786454.33836,-10.8816,0.02032189,0.01288971,0.06584667,0.10923204,0.0077438,-0.01776165,113265007692.4569,4.7433,117113989798.07,,2024-07-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 16:37:19.547673
3,1839,BNB,BNB,bnb,2193,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582057.79498515,147582057.79498515,False,,4,,,,2024-07-17T15:35:00.000Z,577.3712019354533,1829990263.7276895,-12.0473,0.1268034,0.48196288,9.7223241,-3.65702386,-0.04981121,4.76817131,85209630093.1981,3.5684,85209630093.2,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
4,5426,Solana,SOL,solana,706,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464174759.6919385,580286277.1102475,True,,5,,,,2024-07-17T15:35:00.000Z,160.10875420182705,2559596386.3263273,-12.3842,-0.46915576,1.2979363,13.47812597,12.23185285,-6.95167069,14.96682694,74318442506.20872,3.1123,92908912908.54,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T15:36:00.000Z,0.6095927581644177,3525063656.7738523,16.9998,-0.32035403,5.00910162,40.9595284,17.99542931,16.81996106,21.64248484,34018530809.647724,1.4246,60959275816.44,,2024-07-17T15:36:00.000Z,,,,,,2024-07-17 16:37:19.547673
6,3408,USDC,USDC,usd-coin,21026,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33864660872.677254,33864660872.677254,False,,7,,,,2024-07-17T15:35:00.000Z,1.0000012197295953,7068506116.851392,-12.5563,0.00702575,0.01032733,0.01619919,-0.01581205,0.00094223,0.00409886,33864702178.406357,1.4181,33864702178.41,,2024-07-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 16:37:19.547673
7,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512036094.803176,5109109327.375063,True,,8,3414166606.0,24898055273.19571,,2024-07-17T15:35:00.000Z,7.292571847384448,244941328.77671805,-17.7272,0.53484725,-1.16620126,0.35599953,-6.72441951,13.36171143,17.91100635,18319203704.57521,0.7672,37258546846.02,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
8,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145154156383.70523,145154156383.70523,True,,9,,,,2024-07-17T15:36:00.000Z,0.1249642672834686,790244571.0420784,-25.8917,0.12339617,0.31184584,14.12116618,-5.90557679,-17.96274937,-16.62422503,18139082795.63974,0.7596,18139082795.64,,2024-07-17T15:36:00.000Z,,,,,,2024-07-17 16:37:19.547673
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35886921794.06,37048613783.371,False,,10,,,,2024-07-17T15:35:00.000Z,0.45233618940634956,410235194.87310153,-17.3591,-0.28661278,1.69829403,17.67556492,12.33579185,-5.80944594,-0.68543284,16232953453.848778,0.6798,20355128523.29,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87105675435.43933,87105736268.84834,True,,11,71659659264.0,9643287105.346756,,2024-07-17T15:35:00.000Z,0.13457065250366462,305556230.4164132,-32.6242,-0.15503975,0.4261211,2.54008047,14.87601722,9.15791589,23.28595153,11721867580.119501,0.4909,11721875766.51,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
11,5994,Shiba Inu,SHIB,shiba-inu,846,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270743113993.8,589519212467867.4,False,,12,,,,2024-07-17T15:35:00.000Z,1.9126824032966346e-05,465557797.3972729,-38.4185,-0.84639535,-1.50030128,15.98730645,-2.12442963,-22.00640078,-15.52706386,11270877811.316673,0.472,11275630240.93,,2024-07-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-17 16:37:19.547673
12,5805,Avalanche,AVAX,avalanche,752,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394689222.56067353,444035592.56067353,False,,13,,,,2024-07-17T15:35:00.000Z,28.355638052824677,434369132.96371305,-1.5607,0.13605863,0.32589408,7.90556031,0.30414517,-23.9512908,-18.81875046,11191664738.281223,0.4687,20295511612.74,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
13,6636,Polkadot,DOT,polkadot-new,793,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1469841794.4250739,9500419088.307253,,2024-07-17T15:36:00.000Z,6.46356575540385,189382621.92850995,-19.2475,-0.35569354,0.0922804,5.57881159,5.21695051,-9.36758635,-3.97841792,9294306556.85666,0.3892,9294306556.86,,2024-07-17T15:36:00.000Z,,,,,,2024-07-17 16:37:19.547673
14,1975,Chainlink,LINK,chainlink,1817,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-17T15:35:00.000Z,14.314726374502767,331679535.6619914,-18.0444,-0.27095768,-0.47294171,11.4080817,-0.16758141,-12.56861627,5.8449721,8704784685.374859,0.3645,14314726374.5,,2024-07-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-17 16:37:19.547673
15,1831,Bitcoin Cash,BCH,bitcoin-cash,904,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19734090.625,19734090.625,False,,16,,,,2024-07-17T15:35:00.000Z,381.10649905663405,353693195.101936,-6.2451,-0.15771283,-2.24179701,13.03356602,-8.63001395,-20.0705528,-21.11489373,7520790190.160093,0.315,8003236480.19,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1102750969.0,1200876607.0,False,,17,,,,2024-07-17T15:36:00.000Z,6.181235141117407,392650668.9575143,-24.0435,-0.2089801,-0.4849963,32.95909282,18.71670778,-21.75660113,7.25960993,6816363041.484072,0.2855,7422900683.33,,2024-07-17T15:36:00.000Z,,,,,,2024-07-17 16:37:19.547673
17,3890,Polygon,MATIC,polygon,1417,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9897683258.619154,10000000000.0,False,,18,,,,2024-07-17T15:35:00.000Z,0.5591546645968686,253148057.57314909,-14.363,0.6192181,2.87820888,9.41871468,-5.7248889,-21.57519519,-18.24753628,5534335762.759234,0.2317,5591546645.97,,2024-07-17T15:35:00.000Z,,,,,,2024-07-17 16:37:19.547673
18,2,Litecoin,LTC,litecoin,1210,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74760399.8575049,84000000.0,False,,19,,,,2024-07-17T15:36:00.000Z,72.82373458404246,304705168.2847659,-25.3304,-0.37898587,-1.42070575,9.20132799,-5.19324208,-13.23420513,-10.93899462,5444331516.6198225,0.228,6117193705.06,,2024-07-17T15:36:00.000Z,,,,,,2024-07-17 16:37:19.547673
